trader1,trader2,market_maker
0.5275086760520935,0.49033206701278687,0.056732162833213806
0.5125058889389038,0.4898459315299988,0.0659332126379013
0.5160554647445679,0.49038612842559814,0.05121152848005295
0.5082002878189087,0.46776190400123596,0.05765226483345032
0.5126948356628418,0.49236059188842773,0.05243833735585213
0.5162018537521362,0.49494704604148865,0.05489195138216019
0.4994668960571289,0.47494393587112427,0.04078367352485657
0.5251508951187134,0.4741988778114319,0.044464096426963806
0.514680027961731,0.4757705330848694,0.04722440987825394
0.5030432939529419,0.4826783835887909,0.046611011028289795
0.5255630016326904,0.505574107170105,0.045997604727745056
0.4771127700805664,0.4881930947303772,0.0466110035777092
0.5063533782958984,0.4910758435726166,0.04170377925038338
0.5214252471923828,0.48230093717575073,0.044464096426963806
0.49263015389442444,0.4711889624595642,0.053971849381923676
0.5377010107040405,0.507224977016449,0.045077499002218246
0.5156995058059692,0.46587085723876953,0.05243833735585213
0.5099258422851562,0.48723071813583374,0.04722440987825394
0.4982975125312805,0.4981308877468109,0.048144519329071045
0.5106555223464966,0.4852970540523529,0.037716660648584366
0.515436053276062,0.4914819598197937,0.040783677250146866
0.5120872855186462,0.47322016954421997,0.04569090157747269
0.5020516514778137,0.44616934657096863,0.05949247628450394
0.5093152523040771,0.4794408679008484,0.046304307878017426
0.5087634921073914,0.4787449240684509,0.06378629803657532
0.5032603740692139,0.4535957872867584,0.06623990833759308
0.5077574849128723,0.47254839539527893,0.04722440615296364
0.5232477784156799,0.49269652366638184,0.04691770672798157
0.52333003282547,0.5089542269706726,0.04231718182563782
0.5254837274551392,0.47611916065216064,0.05642545968294144
0.4930660128593445,0.4669509530067444,0.05090482905507088
0.5094270706176758,0.47582921385765076,0.05059812590479851
0.5414775609970093,0.5140910148620605,0.041703782975673676
0.5082216262817383,0.47537359595298767,0.0588790699839592
0.5381720066070557,0.4712176024913788,0.06133268401026726
